scenario_id,error_rate,num_models_wrong,models_wrong
1609,0.18452380952380953,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
739,0.1843137254901961,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1248,0.18421052631578946,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1877,0.18412698412698414,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
858,0.18373493975903615,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
768,0.18333333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1120,0.18333333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1926,0.18333333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
419,0.18333333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1197,0.1830065359477124,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1166,0.18263473053892215,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
475,0.18253968253968253,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1505,0.1822429906542056,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
493,0.18220338983050846,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
343,0.1821705426356589,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
383,0.18181818181818182,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
608,0.18181818181818182,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
754,0.18181818181818182,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
793,0.18181818181818182,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1908,0.18181818181818182,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
471,0.1816816816816817,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
403,0.1814814814814815,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1987,0.1814814814814815,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1778,0.1814814814814815,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
462,0.18115942028985507,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
630,0.18115942028985507,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1261,0.18095238095238095,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
372,0.18072289156626506,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1397,0.18045977011494252,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
9,0.18044077134986225,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1056,0.18018018018018017,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
847,0.18015414258188825,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1617,0.18010752688172044,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1415,0.17962962962962964,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
482,0.17958656330749354,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1342,0.17958656330749354,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1294,0.1794871794871795,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1739,0.1794871794871795,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
966,0.17936507936507937,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1538,0.17916666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
213,0.17857142857142858,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1059,0.17857142857142858,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1383,0.1781609195402299,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
761,0.17790262172284643,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
400,0.17777777777777778,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
361,0.17768595041322313,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
427,0.17768595041322313,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
845,0.17763157894736842,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
436,0.17746913580246915,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
682,0.17715617715617715,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
987,0.17676767676767677,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
893,0.17647058823529413,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
673,0.17647058823529413,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
766,0.1761006289308176,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
326,0.1761006289308176,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1760,0.17567567567567569,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1081,0.17567567567567569,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
904,0.17567567567567569,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1423,0.17543859649122806,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1004,0.17543859649122806,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1879,0.1752873563218391,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
317,0.1750841750841751,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1249,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
51,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1602,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1085,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
700,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
678,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
260,0.175,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
537,0.174931129476584,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
196,0.17479674796747968,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
651,0.1746987951807229,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
193,0.1746031746031746,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1727,0.17444444444444446,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
218,0.1744186046511628,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1795,0.17415730337078653,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1982,0.17415730337078653,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1360,0.17404129793510326,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1080,0.17391304347826086,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
660,0.17386831275720166,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
62,0.17375886524822695,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
106,0.173015873015873,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1565,0.1728395061728395,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1140,0.172782874617737,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
46,0.1724137931034483,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1184,0.17198581560283688,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
421,0.171875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
742,0.171875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1351,0.1716171617161716,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1441,0.1715210355987055,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1516,0.17133956386292834,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1892,0.1712962962962963,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1527,0.1712962962962963,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1135,0.1712962962962963,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1194,0.17117117117117117,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
762,0.17117117117117117,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
165,0.17105263157894737,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
61,0.17054263565891473,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
99,0.17045454545454544,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
567,0.17028985507246377,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
579,0.17010309278350516,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1122,0.17,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1019,0.16984126984126985,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1316,0.16981132075471697,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
207,0.1696165191740413,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
691,0.16946778711484595,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1014,0.16872427983539096,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1430,0.16809116809116809,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
42,0.16804407713498623,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1089,0.16786570743405277,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1793,0.16775599128540306,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1435,0.16666666666666666,1,GraphSAGE
1717,0.16666666666666666,5,"GAT, GCN, GIN, TransformerConv, GINE"
180,0.16666666666666666,1,TransformerConv
749,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
71,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1288,0.16666666666666666,5,"GAT, GCN, GIN, TransformerConv, GINE"
551,0.16666666666666666,3,"GAT, GCN, GIN"
199,0.16666666666666666,5,"GCN, GraphSAGE, GIN, TransformerConv, GINE"
818,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1767,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1398,0.16666666666666666,3,"GAT, GCN, GIN"
1148,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1816,0.16666666666666666,5,"GAT, GCN, GIN, TransformerConv, GINE"
103,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
367,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
353,0.16666666666666666,3,"GAT, GCN, GIN"
982,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1554,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1359,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1149,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
870,0.16666666666666666,5,"GCN, GraphSAGE, GIN, TransformerConv, GINE"
430,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1267,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
914,0.16666666666666666,5,"GAT, GCN, GIN, TransformerConv, GINE"
1255,0.16666666666666666,5,"GCN, GraphSAGE, GIN, TransformerConv, GINE"
1234,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
915,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
771,0.16666666666666666,3,"GAT, GCN, GIN"
235,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
683,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
763,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
20,0.16666666666666666,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1626,0.16531165311653118,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
592,0.16530054644808742,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1758,0.1652542372881356,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1582,0.16524216524216523,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1485,0.16521739130434782,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
953,0.16494845360824742,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1954,0.16493055555555555,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
788,0.16489361702127658,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1426,0.16489361702127658,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1751,0.16414141414141414,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
350,0.164021164021164,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1186,0.1638888888888889,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
933,0.16381766381766383,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1569,0.16333333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1707,0.16279069767441862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1524,0.16279069767441862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1502,0.16279069767441862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1747,0.1627450980392157,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
97,0.16256830601092895,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1076,0.16246498599439776,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
992,0.16244725738396623,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
671,0.1622222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1679,0.16216216216216217,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
559,0.16203703703703703,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1653,0.16176470588235295,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
900,0.16169154228855723,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1670,0.16161616161616163,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1481,0.16129032258064516,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1862,0.16129032258064516,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1483,0.16111111111111112,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1053,0.16111111111111112,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
404,0.16111111111111112,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
877,0.16111111111111112,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
185,0.16104868913857678,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1192,0.16091954022988506,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
625,0.1607669616519174,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
607,0.16037735849056603,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
899,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1823,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1731,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
558,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
591,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
613,0.16025641025641027,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
92,0.16,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
684,0.16,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
139,0.15979381443298968,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
631,0.1597222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1820,0.1597222222222222,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
922,0.1596045197740113,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1301,0.15942028985507245,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
854,0.15925925925925927,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1675,0.15925925925925927,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
832,0.15925925925925927,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
502,0.15925925925925927,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1366,0.15920398009950248,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
477,0.1590909090909091,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1263,0.15902140672782875,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
746,0.15895061728395063,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1373,0.1584022038567493,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
130,0.1584022038567493,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
389,0.15833333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
949,0.15833333333333333,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
37,0.15789473684210525,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1250,0.15789473684210525,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1927,0.1574074074074074,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
643,0.1574074074074074,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
449,0.1568627450980392,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1556,0.1568627450980392,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1989,0.15677966101694915,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1421,0.1566265060240964,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
328,0.1566265060240964,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
405,0.15634218289085547,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
686,0.15625,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1168,0.15625,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1522,0.15602836879432624,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
433,0.15591397849462366,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
299,0.15555555555555556,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
658,0.15546218487394958,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1782,0.15534979423868311,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1743,0.15517241379310345,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
152,0.15507246376811595,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
7,0.15503875968992248,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1888,0.15503875968992248,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1181,0.15476190476190477,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1478,0.15476190476190477,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1170,0.15447154471544716,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1098,0.15437158469945356,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
301,0.15432098765432098,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1659,0.15384615384615385,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
487,0.15384615384615385,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1041,0.15355805243445692,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1967,0.15350877192982457,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
267,0.15350877192982457,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
416,0.15333333333333332,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
621,0.1527777777777778,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1432,0.1527777777777778,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
293,0.1524822695035461,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
843,0.1524822695035461,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
750,0.1523809523809524,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1943,0.15232974910394265,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1756,0.15232974910394265,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
311,0.15196078431372548,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
277,0.15196078431372548,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
339,0.15191740412979352,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
234,0.15151515151515152,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1786,0.15151515151515152,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1736,0.15138888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
273,0.15112994350282485,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
773,0.15079365079365079,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
469,0.15070921985815602,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
545,0.15064102564102563,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
937,0.15060240963855423,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1344,0.15020576131687244,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1901,0.15013774104683195,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1714,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1206,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
667,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1604,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1402,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1613,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1536,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1525,0.15,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1597,0.14950980392156862,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
438,0.14912280701754385,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1894,0.14898989898989898,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
394,0.14888888888888888,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
420,0.14871794871794872,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
233,0.14864864864864866,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1872,0.14864864864864866,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1593,0.1486111111111111,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
480,0.14833333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1258,0.14814814814814814,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1784,0.14814814814814814,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1837,0.14814814814814814,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
840,0.14814814814814814,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
639,0.14814814814814814,5,"GAT, GCN, GIN, TransformerConv, GINE"
1305,0.14814814814814814,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
387,0.14794007490636704,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1283,0.14761904761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
73,0.14761904761904762,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
275,0.14743589743589744,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1392,0.14728682170542637,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
457,0.14728682170542637,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1205,0.14705882352941177,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
928,0.14705882352941177,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
486,0.14682539682539683,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1962,0.14666666666666667,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
816,0.14609053497942387,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
524,0.14603174603174604,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
654,0.14583333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1486,0.14583333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
829,0.14583333333333334,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
364,0.14583333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
859,0.14583333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
782,0.14583333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
672,0.14583333333333334,5,"GAT, GCN, GIN, TransformerConv, GINE"
1800,0.14534883720930233,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
306,0.1452991452991453,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
322,0.14516129032258066,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1324,0.14492753623188406,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
546,0.14492753623188406,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
440,0.14487179487179488,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
1399,0.14457831325301204,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
885,0.14444444444444443,6,"GAT, GCN, GraphSAGE, GIN, TransformerConv, GINE"
